"","code","deck_limit","faction_code","faction_cost","flavor","illustrator","influence_limit","keywords","minimum_deck_size","pack_code","position","quantity","side_code","stripped_text","stripped_title","text","title","type_code","uniqueness","base_link","cost","memory_cost","strength","advancement_cost","agenda_points","trash_cost"
"1217","13041",1,"weyland-consortium",0,"Might makes right.","Emilio Rodríguez",15,"Subsidiary",40,"td",41,1,"corp","Interrupt -> Whenever 1 or more Runner cards would be trashed (from any location), set those cards aside instead of adding them to the heap. You can look at those cards. You may remove 1 of them from the game. Then, add all of those cards that are still set aside to the heap. Ignore this ability if you have already removed a card from the game with it this turn.","Skorpios Defense Systems: Persuasive Power","[interrupt] → Whenever 1 or more Runner cards would be trashed <em>(from any location)</em>, set those cards aside instead of adding them to the heap. You can look at those cards. You may remove 1 of them from the game. Then, add all of those cards that are still set aside to the heap. Ignore this ability if you have already removed a card from the game with it this turn.","Skorpios Defense Systems: Persuasive Power","identity",FALSE,NA,NA,NA,NA,NA,NA,NA
"1218","13042",3,"weyland-consortium",0,NA,"Ed Mattinian",NA,"Security",NA,"td",42,3,"corp","When you score this agenda, place 1 agenda counter on it. Hosted agenda counter: For the remainder of this run, the Runner must trash 1 card from the grip as an additional cost to jack out or break a subroutine. Use this ability only during a run.","Armored Servers","When you score this agenda, place 1 agenda counter on it.
<strong>Hosted agenda counter:</strong> For the remainder of this run, the Runner must trash 1 card from the grip as an additional cost to jack out or break a subroutine. Use this ability only during a run.","Armored Servers","agenda",FALSE,NA,NA,NA,NA,4,2,NA
"1219","13043",3,"weyland-consortium",0,"""Anything, to anyone...for the right price.""","Ed Mattinian",NA,"Expansion",NA,"td",43,3,"corp","When you score Illicit Sales, you may take 1 bad publicity. Gain 3 credits for each bad publicity that you have.","Illicit Sales","When you score Illicit Sales, you may take 1 bad publicity. Gain 3[credit] for each bad publicity that you have.","Illicit Sales","agenda",FALSE,NA,NA,NA,NA,3,1,NA
"1220","13044",3,"weyland-consortium",0,NA,"Del Borovic",NA,NA,NA,"td",44,3,"corp","When you score Graft, you may search your deck for up to 3 cards, reveal them, and add them to HQ. Shuffle R&D.","Graft","When you score Graft, you may search your deck for up to 3 cards, reveal them, and add them to HQ. Shuffle R&D.","Graft","agenda",FALSE,NA,NA,NA,NA,5,3,NA
"1221","13045",3,"weyland-consortium",2,NA,"Jason Juta",NA,"Facility - Illicit",NA,"td",45,3,"corp","If the Runner trashes Illegal Arms Factory while it is installed, take 1 bad publicity. When your turn begins, gain 1 credit and draw 1 card.","Illegal Arms Factory","If the Runner trashes Illegal Arms Factory while it is installed, take 1 bad publicity.
When your turn begins, gain 1[credit] and draw 1 card.","Illegal Arms Factory","asset",FALSE,NA,3,NA,NA,NA,NA,6
"1222","13046",3,"weyland-consortium",4,"""VP of Retirements and Pensions? So is that HR or Accounting?""
""Both.""","Matt Zeilinger",NA,"Executive",NA,"td",46,3,"corp","Whenever the Runner takes 1 or more tags, do 1 meat damage.","Mr. Stone","Whenever the Runner takes 1 or more tags, do 1 meat damage.","Mr. Stone","asset",TRUE,NA,2,NA,NA,NA,NA,2
"1223","13047",3,"weyland-consortium",2,NA,"Alexandr Elichev",NA,"Sentry - Destroyer",NA,"td",47,3,"corp","Subroutine The Runner must trash either 1 installed program or the top 2 cards of the stack.","Bloodletter","[subroutine] The Runner must trash either 1 installed program or the top 2 cards of the stack.","Bloodletter","ice",FALSE,NA,3,NA,4,NA,NA,NA
"1224","13048",3,"weyland-consortium",2,NA,"Andreas Zafiratos",NA,"Sentry - Destroyer",NA,"td",48,3,"corp","You can advance this ice. It has +1 strength for each hosted advancement token. Subroutine Give the Runner 1 tag. If there are 3 or more hosted advancement tokens, instead give the Runner 2 tags. Subroutine Trash 1 installed program. If there are 3 or more hosted advancement tokens, instead trash 1 installed program and 1 installed resource.","Colossus","You can advance this ice. It has +1 strength for each hosted advancement token.
[subroutine] Give the Runner 1 tag. If there are 3 or more hosted advancement tokens, instead give the Runner 2 tags.
[subroutine] Trash 1 installed program. If there are 3 or more hosted advancement tokens, instead trash 1 installed program and 1 installed resource.","Colossus","ice",FALSE,NA,6,NA,4,NA,NA,NA
"1225","13049",3,"weyland-consortium",4,NA,"Ethan Patrick Harris",NA,"Barrier",NA,"td",49,3,"corp","Subroutine Remove a card in the heap from the game. Subroutine End the run.","Hailstorm","[subroutine] Remove a card in the heap from the game.
[subroutine] End the run.","Hailstorm","ice",FALSE,NA,6,NA,5,NA,NA,NA
"1226","13050",3,"weyland-consortium",2,NA,"Adam S. Doyle",NA,"Code Gate",NA,"td",50,3,"corp","You can advance this ice. If there are 3 or more hosted advancement counters, the Runner cannot break subroutines on this ice using AI programs. Subroutine Gain 1 credit. If there are 3 or more hosted advancement counters, instead gain 4 credits. Subroutine End the run. If there are 3 or more hosted advancement counters, instead search R&D for up to 2 cards. Add those cards to HQ, then end the run.","Hortum","You can advance this ice. If there are 3 or more hosted advancement counters, the Runner cannot break subroutines on this ice using <strong>AI</strong> programs.
[subroutine] Gain 1[credit]. If there are 3 or more hosted advancement counters, instead gain 4[credit].
[subroutine] End the run. If there are 3 or more hosted advancement counters, instead search R&D for up to 2 cards. Add those cards to HQ, then end the run.","Hortum","ice",FALSE,NA,4,NA,4,NA,NA,NA
"1227","13051",3,"weyland-consortium",2,NA,"Michał Miłkowski",NA,"Double - Gray Ops",NA,"td",51,3,"corp","As an additional cost to play this operation, spend click. Play only if the Runner stole an agenda during their last turn. Trash 1 installed card.","Hunter Seeker","As an additional cost to play this operation, spend [click].
Play only if the Runner stole an agenda during their last turn.
Trash 1 installed card.","Hunter Seeker","operation",FALSE,NA,2,NA,NA,NA,NA,NA
"1228","13052",3,"weyland-consortium",2,NA,"Anastasia Ovchinnikova",NA,"Executive",NA,"td",52,3,"corp","Whenever the Runner passes all of the ice protecting this server, they must take 1 tag or end the run.","K. P. Lynn","Whenever the Runner passes all of the ice protecting this server, they must take 1 tag or end the run.","K. P. Lynn","upgrade",TRUE,NA,1,NA,NA,NA,NA,3
"1229","13053",3,"neutral-corp",0,NA,"Liiga Smilshkalne",NA,"Security",NA,"td",53,3,"corp","When you score Paper Trail, Trace[6]. If successful, trash all connection and job resources.","Paper Trail","When you score Paper Trail, Trace[6]. If successful, trash all <strong>connection</strong> and <strong>job</strong> resources.","Paper Trail","agenda",FALSE,NA,NA,NA,NA,4,2,NA
"1230","13054",3,"neutral-corp",0,NA,"Pavel Kolomeyets",NA,"Ambush",NA,"td",54,3,"corp","While the Runner is accessing this asset in R&D, they must reveal it. When the Runner accesses this asset, they lose 1 credit.","Honeyfarm","While the Runner is accessing this asset in R&D, they must reveal it.
When the Runner accesses this asset, they lose 1[credit].","Honeyfarm","asset",FALSE,NA,0,NA,NA,NA,NA,2
"1231","13055",3,"neutral-corp",0,NA,"Mark Molnar",NA,NA,NA,"td",55,3,"corp","When your turn begins, place 2 credits on Long-Term Investment. If there are at least 8 credits on Long-Term Investment, it gains ""click: Take any number of credits from Long-Term Investment.""","Long-Term Investment","When your turn begins, place 2[credit] on Long-Term Investment. If there are at least 8[credit] on Long-Term Investment, it gains ""[click]: Take any number of credits from Long-Term Investment.""","Long-Term Investment","asset",FALSE,NA,2,NA,NA,NA,NA,4
"1232","13056",3,"neutral-corp",0,NA,"Shawn Ye Zhongyi",NA,"Code Gate",NA,"td",56,3,"corp","Subroutine The Runner loses click. Subroutine The Runner trashes 1 card from their grip.","Weir","[subroutine] The Runner loses [click].
[subroutine] The Runner trashes 1 card from their grip.","Weir","ice",FALSE,NA,3,NA,3,NA,NA,NA
"1233","13057",3,"neutral-corp",0,NA,"Mark Molnar",NA,"Terminal - Transaction",NA,"td",57,3,"corp","After you resolve this operation, end your action phase. Gain 13 credits.","IPO","After you resolve this operation, end your action phase.
Gain 13[credit].","IPO","operation",FALSE,NA,8,NA,NA,NA,NA,NA
"1234","14000",3,"neutral-corp",0,NA,"Dmitry Burmak",NA,"Research",NA,"tdc",1,3,"corp","When you win a game with Evidence Collection in your score area, reveal set 2.","Evidence Collection","When you win a game with Evidence Collection in your score area, reveal set 2.","Evidence Collection","agenda",FALSE,NA,NA,NA,NA,3,2,NA
"1235","14001",3,"neutral-corp",0,NA,"Dmitry Burmak",NA,"Research",NA,"tdc",2,3,"corp","When you win a game with Evidence Collection in your score area, reveal set 5.","Evidence Collection 2","When you win a game with Evidence Collection in your score area, reveal set 5.","Evidence Collection 2","agenda",FALSE,NA,NA,NA,NA,3,2,NA
"1236","14002",3,"neutral-corp",0,NA,"Dmitry Burmak",NA,"Research",NA,"tdc",3,3,"corp","When you win a game with Evidence Collection in your score area, reveal set 8.","Evidence Collection 3","When you win a game with Evidence Collection in your score area, reveal set 8.","Evidence Collection 3","agenda",FALSE,NA,NA,NA,NA,3,2,NA
"1237","14003",3,"neutral-corp",0,NA,"Dmitry Burmak",NA,"Research",NA,"tdc",4,3,"corp","Evidence Collection is worth 1 fewer agenda point while in the Runner's score area.","Evidence Collection 4","Evidence Collection is worth 1 fewer agenda point while in the Runner's score area.","Evidence Collection 4","agenda",FALSE,NA,NA,NA,NA,3,2,NA
"1238","14004",3,"neutral-corp",0,NA,"PxelSlayer",NA,"Character",NA,"tdc",5,3,"corp","Whenever you score an agenda, you may swap it with an agenda in the Runner's score area worth at least 1 point, then resolve the ""when scored"" ability on that agenda.","Investigator Inez Delgado A","Whenever you score an agenda, you may swap it with an agenda in the Runner's score area worth at least 1 point, then resolve the ""when scored"" ability on that agenda.","Investigator Inez Delgado A","asset",TRUE,NA,0,NA,NA,NA,NA,5
"1239","14005",3,"neutral-corp",0,NA,"PxelSlayer",NA,"Character",NA,"tdc",6,3,"corp","Whenever the Runner steals an agenda, you may resolve the ""when scored"" ability on that agenda, then swap it with an agenda in your scored area.","Investigator Inez Delgado A 2","Whenever the Runner steals an agenda, you may resolve the ""when scored"" ability on that agenda, then swap it with an agenda in your scored area.","Investigator Inez Delgado A 2","asset",TRUE,NA,0,NA,NA,NA,NA,5
"1240","14006",3,"neutral-corp",0,NA,"Antonio José Manzanedo",NA,"Character",NA,"tdc",7,3,"corp","Whenever you rez a piece of ice, give the Runner 1 tag.","Lt. Todachine","Whenever you rez a piece of ice, give the Runner 1 tag.","Lt. Todachine","asset",TRUE,NA,3,NA,NA,NA,NA,5
"1241","14007",3,"neutral-corp",0,NA,"Antonio José Manzanedo",NA,"Character",NA,"tdc",8,3,"corp","Whenever you rez a piece of ice, give the Runner 1 tag. Whenever the Runner accesses cards, he or she accesses 1 fewer card if he or she is tagged (to a minimum of 1 card).","Lt. Todachine 2","Whenever you rez a piece of ice, give the Runner 1 tag.
Whenever the Runner accesses cards, he or she accesses 1 fewer card if he or she is tagged (to a minimum of 1 card).","Lt. Todachine 2","asset",TRUE,NA,3,NA,NA,NA,NA,5
"1242","14008",3,"neutral-corp",0,NA,"Ethan Patrick Harris",NA,NA,NA,"tdc",9,3,"corp","If Trojan is accessed from R&D, then Runner must reveal it. When the Runner accesses Trojan, lose 2 credits, trash 1 card from HQ at random, and destroy Trojan. Ignore this ability if the Runner accesses Trojan from Archives.","Trojan","If Trojan is accessed from R&D, then Runner must reveal it.
When the Runner accesses Trojan, lose 2[credit], trash 1 card from HQ at random, and destroy Trojan. Ignore this ability if the Runner accesses Trojan from Archives.","Trojan","asset",FALSE,NA,0,NA,NA,NA,NA,0
"1243","14009",3,"neutral-runner",0,NA,"Jason Juta",NA,"Current",NA,"tdc",24,1,"runner","This card is not trashed until another current is played or an agenda is scored. As an additional cost to advance a card, the Corp must pay 1 credit.","Security Leak","This card is not trashed until another <strong>current</strong> is played or an agenda is scored.
As an additional cost to advance a card, the Corp must pay 1[credit].","Security Leak","event",FALSE,NA,0,NA,NA,NA,NA,NA
"1244","14010",3,"neutral-corp",0,NA,"Ed Mattinian",NA,"Code Gate - Destroyer",NA,"tdc",11,3,"corp","Subroutine Trash 1 program. Subroutine Trash 1 program. Subroutine Trash 1 piece of hardware. Subroutine The Runner loses 3 credits, if able. End the run.","Machicolation A","[subroutine] Trash 1 program.
[subroutine] Trash 1 program.
[subroutine] Trash 1 piece of hardware.
[subroutine] The Runner loses 3[credit], if able. End the run.","Machicolation A","ice",FALSE,NA,6,NA,4,NA,NA,NA
"1245","14011",3,"neutral-corp",0,NA,"Ed Mattinian",NA,"Code Gate - Destroyer - AP",NA,"tdc",12,3,"corp","Subroutine Trash 1 resource. Subroutine Trash 1 resource. Subroutine Do 1 net damage. Subroutine The Runner loses click, if able. End the run.","Machicolation B","[subroutine] Trash 1 resource.
[subroutine] Trash 1 resource.
[subroutine] Do 1 net damage.
[subroutine] The Runner loses [click], if able. End the run.","Machicolation B","ice",FALSE,NA,6,NA,4,NA,NA,NA
